CustomerKey,Gender,Name,City,State_Code,State,Country,Continent,Birthday,Age
177969,Male,Brock Findley,Alvie,VIC,Victoria,Australia,Australia,17-12-1965,60
179083,Male,Adam Dundas,Cloverlea,VIC,Victoria,Australia,Australia,27-03-1995,31
179517,Male,Edward Finch-Hatton,Bundalong South,VIC,Victoria,Australia,Australia,04-08-1992,33
181622,Male,Noah Lukis,Curlewis,VIC,Victoria,Australia,Australia,22-11-1951,74
181881,Male,Connor Pierce,Turtons Creek,VIC,Victoria,Australia,Australia,04-10-1993,32
182177,Male,Ryder De Chair,Bell Park,VIC,Victoria,Australia,Australia,02-06-1991,34
185061,Male,Lincoln Ogilvie,Yea,VIC,Victoria,Australia,Australia,03-09-1984,41
185313,Male,Matthew Swanton,Lake Bunga,VIC,Victoria,Australia,Australia,23-04-1941,84
188670,Male,Dominic Finn,Kadnook,VIC,Victoria,Australia,Australia,15-06-1987,38
192139,Male,Harry Barnes,Henty,VIC,Victoria,Australia,Australia,27-06-1990,35
193251,Male,Benjamin Law,Lake Tyrrell,VIC,Victoria,Australia,Australia,11-02-1956,70
193445,Male,Matthew Lemberg,Boundary Bend,VIC,Victoria,Australia,Australia,13-08-1982,43
193929,Male,Elijah Mullen,Junortoun,VIC,Victoria,Australia,Australia,25-01-1937,89
196800,Male,Jaxon Connolly,East Geelong,VIC,Victoria,Australia,Australia,19-12-1968,57
197088,Male,Thomas Jersey,Roslynmead,VIC,Victoria,Australia,Australia,30-08-1992,33
786,Male,Jai Poltpalingada,Middle River,SA,South Australia,Australia,Australia,17-09-1957,68
1086,Male,Hayden Clegg,Templers,SA,South Australia,Australia,Australia,20-01-1954,72
7664,Male,Riley Gaffney,Canowie,SA,South Australia,Australia,Australia,18-03-1947,79
8220,Male,David Blanch,Vista,SA,South Australia,Australia,Australia,29-07-1945,80
9167,Male,Luke Bushby,Paracombe,SA,South Australia,Australia,Australia,02-12-1975,50
12084,Male,Toby Chauvel,Galga,SA,South Australia,Australia,Australia,20-07-1958,67
12868,Male,Nathan Greville,Mallala,SA,South Australia,Australia,Australia,12-03-1961,65
18067,Male,Rory Koerstz,Mount Mckenzie,SA,South Australia,Australia,Australia,26-10-1941,84
20802,Male,Ben Whitworth,Polda,SA,South Australia,Australia,Australia,07-07-1945,80
28559,Male,Samuel Israel,Yilki,SA,South Australia,Australia,Australia,07-12-1968,57
29303,Male,Max Cohn,Kirton Point,SA,South Australia,Australia,Australia,01-05-1983,42
29593,Male,Liam Nettleton,Bakara,SA,South Australia,Australia,Australia,18-08-1995,30
31288,Male,Adam Banning,Clay Wells,SA,South Australia,Australia,Australia,28-08-1988,37
36918,Male,Blake Mann,Owen,SA,South Australia,Australia,Australia,06-11-1982,43
39314,Male,Leo Ligar,Light Pass,SA,South Australia,Australia,Australia,20-04-1985,40
40221,Male,Jonathan Hammond,Para Hills West,SA,South Australia,Australia,Australia,01-11-2001,24
43784,Male,Jeremy Iliffe,Snowtown,SA,South Australia,Australia,Australia,19-03-1951,75
44496,Male,Spencer Beach,Mount Joy,SA,South Australia,Australia,Australia,28-09-1949,76
44906,Male,Tyson Backhouse,Mount Gambier,SA,South Australia,Australia,Australia,06-10-1994,31
48247,Male,Joseph Clemes,Hay Flat,SA,South Australia,Australia,Australia,05-05-1967,58
49748,Male,Tyson Flowers,Paruna,SA,South Australia,Australia,Australia,14-02-1980,46
57246,Male,Toby Dillon,City West Campus,SA,South Australia,Australia,Australia,10-03-1987,39
60475,Male,Joel Sharwood,Cudlee Creek,SA,South Australia,Australia,Australia,27-05-1948,77
62038,Male,Henry Birdwood,Hindmarsh,SA,South Australia,Australia,Australia,05-06-1997,28
67481,Male,Beau Fitzgerald,Red Banks,SA,South Australia,Australia,Australia,17-01-1954,72
74240,Male,Darcy Sleep,Napperby,SA,South Australia,Australia,Australia,01-08-1989,36
75216,Male,Mitchell Amess,Purnong Landing,SA,South Australia,Australia,Australia,21-02-1997,29
75712,Male,Brodie Birkbeck,Armagh,SA,South Australia,Australia,Australia,28-08-1979,46
77303,Male,Caleb Walsh,Woodcroft,SA,South Australia,Australia,Australia,05-04-2000,25
81524,Male,Jackson Hanger,Chinaman Wells,SA,South Australia,Australia,Australia,10-02-1937,89
82507,Male,Archie Collicott,Nurragi,SA,South Australia,Australia,Australia,05-08-1951,74
83985,Male,Koby Maccallum,Canunda,SA,South Australia,Australia,Australia,14-08-1998,27
84017,Male,Joel Horner,Tulka,SA,South Australia,Australia,Australia,18-06-1938,87
85430,Male,Tyler Telfer,Elliston,SA,South Australia,Australia,Australia,12-09-1958,67
86207,Male,Tyler Bright,Murray Bridge North,SA,South Australia,Australia,Australia,13-02-1971,55
86903,Male,Charlie Catani,Lake Plains,SA,South Australia,Australia,Australia,28-10-1972,53
87414,Male,Lachlan Viney,Semaphore,SA,South Australia,Australia,Australia,20-03-1999,27
90814,Male,Hudson Swain,Kalyan,SA,South Australia,Australia,Australia,11-03-1998,28
93296,Male,Luca Wren,Malinong,SA,South Australia,Australia,Australia,28-03-1935,91
99856,Male,Cooper Mcgavin,Fulham Gardens,SA,South Australia,Australia,Australia,27-01-1968,58
104553,Male,Sam Rowley,Seaford Meadows,SA,South Australia,Australia,Australia,20-10-1951,74
111025,Male,Oliver Emma,Monteith,SA,South Australia,Australia,Australia,28-07-1960,65
112464,Male,Finn Sandford,Balaklava,SA,South Australia,Australia,Australia,11-06-1937,88
116383,Male,Callum Grey-Smith,Yahl,SA,South Australia,Australia,Australia,25-08-1971,54
119544,Male,Will Whitington,Hartley,SA,South Australia,Australia,Australia,17-06-1960,65
119547,Male,Sean Chan,Paramatta,SA,South Australia,Australia,Australia,14-12-1982,43
119828,Male,Timothy Walcott,Willaston,SA,South Australia,Australia,Australia,02-05-1956,69
125149,Male,Lucas Broughton,Woodleigh,SA,South Australia,Australia,Australia,17-10-1955,70
125242,Male,Joseph Pitcairn,Marleston,SA,South Australia,Australia,Australia,27-07-1972,53
127554,Male,Xavier Isaachsen,Haines,SA,South Australia,Australia,Australia,25-02-1979,47
128538,Male,Ryan Whitty,Nuriootpa,SA,South Australia,Australia,Australia,19-04-1974,51
129738,Male,Liam Provan,Glenelg South,SA,South Australia,Australia,Australia,31-03-1971,55
132027,Male,Will Middleton,Mount Barker,SA,South Australia,Australia,Australia,20-01-2001,25
134688,Male,Edward Hedley,Bluff Beach,SA,South Australia,Australia,Australia,03-12-1957,68
135081,Male,Dominic Fisken,Nangari,SA,South Australia,Australia,Australia,31-10-1976,49
135914,Male,Angus Poole,Risdon Park,SA,South Australia,Australia,Australia,28-01-1994,32
139176,Male,Elijah Calder,Lowan Vale,SA,South Australia,Australia,Australia,24-06-1997,28
141371,Male,Blake De Maistre,Southend,SA,South Australia,Australia,Australia,08-06-1991,34
143500,Male,Tyler Plant,Moorook South,SA,South Australia,Australia,Australia,18-08-1973,52
145424,Male,Xavier Christie,Woods Point,SA,South Australia,Australia,Australia,27-12-1993,32
150602,Male,Lincoln Egge,Kingscote,SA,South Australia,Australia,Australia,11-11-1964,61
157796,Male,Cody Stillwell,Stanley Flat,SA,South Australia,Australia,Australia,27-07-1963,62
158191,Male,Nate Tearle,Parnaroo,SA,South Australia,Australia,Australia,21-07-1939,86
164102,Male,Noah Catani,Cambrai,SA,South Australia,Australia,Australia,04-03-1983,43
166366,Male,Adam Dame,Hilltown,SA,South Australia,Australia,Australia,30-01-1947,79
169240,Male,Dominic Micklem,Sandleton,SA,South Australia,Australia,Australia,04-11-1973,52
171324,Male,Jasper Edden,Tennyson,SA,South Australia,Australia,Australia,13-10-1999,26
171571,Male,Mitchell Dorsey,Innamincka,SA,South Australia,Australia,Australia,30-08-1992,33
176465,Male,Charles Hardwick,Port Mannum,SA,South Australia,Australia,Australia,12-09-1985,40
176707,Male,Callum Gillespie,Uraidla,SA,South Australia,Australia,Australia,06-06-1996,29
181213,Male,Sean Lindell,Tulka,SA,South Australia,Australia,Australia,25-11-1936,89
181398,Male,Oscar Whish,Pimba,SA,South Australia,Australia,Australia,12-09-1962,63
184041,Male,Patrick Edgell,Murray Bridge South,SA,South Australia,Australia,Australia,20-05-1983,42
184494,Male,Archer Hume,Mount Mcintyre,SA,South Australia,Australia,Australia,08-12-1972,53
185062,Male,Jai Baynes,Alawoona,SA,South Australia,Australia,Australia,11-06-1957,68
186467,Male,David Carter,Delamere,SA,South Australia,Australia,Australia,05-01-1999,27
190744,Male,Thomas Seekamp,Hawson,SA,South Australia,Australia,Australia,08-08-1990,35
192200,Male,Kai Rennie,Goolwa South,SA,South Australia,Australia,Australia,04-12-1972,53
195925,Male,Tristan Farthing,Harriet River,SA,South Australia,Australia,Australia,03-09-2001,24
198019,Male,Marcus Forsyth,Mannum,SA,South Australia,Australia,Australia,05-04-1961,64
198716,Male,Alex Macdowell,Dry Creek,SA,South Australia,Australia,Australia,13-11-1992,33
301,Female,Lilly Harding,Wandearah East,SA,South Australia,Australia,Australia,03-07-1939,86
6193,Female,Lara Cassidy,Regency Park,SA,South Australia,Australia,Australia,27-12-1945,80
7313,Female,Chelsea Keast,Kanmantoo,SA,South Australia,Australia,Australia,26-01-1990,36
12385,Female,Lily Gribble,Overland Corner,SA,South Australia,Australia,Australia,10-06-1981,44
12392,Female,Laura Waterhouse,Greenhill,SA,South Australia,Australia,Australia,08-03-1957,69
13232,Female,Maya Coates,Unley Bc,SA,South Australia,Australia,Australia,12-08-1985,40
13607,Female,Gemma Maum,Mambray Creek,SA,South Australia,Australia,Australia,21-09-1954,71
16193,Female,Isabelle Beggs,Altona,SA,South Australia,Australia,Australia,10-05-1964,61
19732,Female,Olivia Moresby,Wappilka,SA,South Australia,Australia,Australia,31-08-1981,44
21654,Female,Amber Monger,Parliament House,SA,South Australia,Australia,Australia,03-02-1950,76
21870,Female,Summer Gramp,Beltana,SA,South Australia,Australia,Australia,23-11-1991,34
24230,Female,Zoe Dadswell,Davoren Park South,SA,South Australia,Australia,Australia,26-10-1979,46
24920,Female,Natalie Robey,Corny Point,SA,South Australia,Australia,Australia,17-04-1938,87
27125,Female,Ashley Hornung,Arno Bay,SA,South Australia,Australia,Australia,16-03-1976,50
27432,Female,Mikayla Favenc,Cleve,SA,South Australia,Australia,Australia,26-09-1998,27
31374,Female,Ellie Griffin,St Agnes,SA,South Australia,Australia,Australia,02-12-1960,65
31721,Female,Alyssa Isaacs,Gulfview Heights,SA,South Australia,Australia,Australia,19-01-1961,65
32190,Female,Paige Lacey,Delamere,SA,South Australia,Australia,Australia,28-10-1954,71
32259,Female,Ashley Dane,Sevenhill,SA,South Australia,Australia,Australia,21-11-1975,50
32939,Female,Alica Sizer,Wongulla,SA,South Australia,Australia,Australia,09-06-1951,74
34126,Female,Victoria Tasman,Meningie East,SA,South Australia,Australia,Australia,07-09-1967,58
37585,Female,Lauren Fink,Yelta,SA,South Australia,Australia,Australia,17-04-1944,81
41386,Female,Stephanie Grant,Seal Bay,SA,South Australia,Australia,Australia,20-06-1948,77
44207,Female,Stella Sternberg,Keswick Terminal,SA,South Australia,Australia,Australia,16-03-1984,42
47382,Female,Brooke Richardson,Northgate,SA,South Australia,Australia,Australia,02-05-1955,70
51648,Female,Jasmine Sellar,Kybunga,SA,South Australia,Australia,Australia,11-06-1989,36
51718,Female,Phoebe Voss,Hackney,SA,South Australia,Australia,Australia,25-07-1938,87
56480,Female,Zoe Tyrrell,Kybunga,SA,South Australia,Australia,Australia,25-03-1975,51
58105,Female,Mariam Bright,Cambrai,SA,South Australia,Australia,Australia,12-04-1980,45
60088,Female,Evie Brownbill,Pages Flat,SA,South Australia,Australia,Australia,02-06-1982,43
62473,Female,Mary Baskerville,Port Germein,SA,South Australia,Australia,Australia,03-09-1966,59
64104,Female,Brooke Cascarret,Cootra,SA,South Australia,Australia,Australia,26-06-1938,87
65112,Female,Ebony Fairley,Point Turton,SA,South Australia,Australia,Australia,03-09-1951,74
65210,Female,Caitlin Spooner,Dowlingville,SA,South Australia,Australia,Australia,08-11-1948,77
67369,Female,Rachel Gairdner,Zadows Landing,SA,South Australia,Australia,Australia,26-01-1997,29
67380,Female,Alexis Melville,Horsnell Gully,SA,South Australia,Australia,Australia,13-03-1958,68
69066,Female,Kaitlyn Siede,Farina,SA,South Australia,Australia,Australia,26-11-1989,36
69280,Female,Mikayla Edments,Marcollat,SA,South Australia,Australia,Australia,02-10-1945,80
72571,Female,Claudia Callister,Younghusband,SA,South Australia,Australia,Australia,18-12-1966,59
72645,Female,Abigail Chin Kaw,Baird Bay,SA,South Australia,Australia,Australia,09-09-1937,88
76532,Female,Summer Gotch,Glendambo,SA,South Australia,Australia,Australia,25-06-1970,55
81518,Female,Natasha Brydon,Walloway,SA,South Australia,Australia,Australia,24-08-1982,43
81993,Female,Taylah Anderson,Park Holme,SA,South Australia,Australia,Australia,01-01-1993,33
85861,Female,Zara Tozer,Coolcha,SA,South Australia,Australia,Australia,08-04-1962,63
86297,Female,Claire Gartrell,Frahns,SA,South Australia,Australia,Australia,01-01-1936,90
98584,Female,Eden Grishin,Wonuarra,SA,South Australia,Australia,Australia,11-12-1984,41
101173,Female,Stephanie Crotty,Edithburgh,SA,South Australia,Australia,Australia,29-03-1959,67
102224,Female,Ella Topp,Warren,SA,South Australia,Australia,Australia,03-07-1973,52
102603,Female,Katie Blyth,Kooroona,SA,South Australia,Australia,Australia,15-08-1987,38
104331,Female,Paige Andronicus,Cavan,SA,South Australia,Australia,Australia,03-07-1948,77
105208,Female,Lilly Northcote,Longwood,SA,South Australia,Australia,Australia,02-08-1975,50
123251,Female,Alice Frost,Clarence Park,SA,South Australia,Australia,Australia,27-10-1974,51
126916,Female,Samantha Peyser,Yarrah,SA,South Australia,Australia,Australia,10-08-1984,41
128354,Female,Milla Fell,Cordillo Downs,SA,South Australia,Australia,Australia,01-12-1943,82
130962,Female,Bianca Schonell,Lyndhurst,SA,South Australia,Australia,Australia,12-12-1936,89
132012,Female,Amy Tebbutt,Campoona,SA,South Australia,Australia,Australia,15-03-1962,64
133905,Female,Abigail Dowie,Emu Bay,SA,South Australia,Australia,Australia,16-04-1961,64
135131,Female,Rachel Cowley,Crescent,SA,South Australia,Australia,Australia,30-04-1961,64
135371,Female,Mary Hanslow,Thrington,SA,South Australia,Australia,Australia,09-11-1969,56
136300,Female,Charli Strele,Mitcham,SA,South Australia,Australia,Australia,27-08-1950,75
137661,Female,Isabella Brownbill,Tennyson,SA,South Australia,Australia,Australia,15-04-1943,82
150770,Female,Natalie Trumble,Stun'sail Boom,SA,South Australia,Australia,Australia,02-03-1956,70
155098,Female,Rachel Finsch,Mount Pleasant,SA,South Australia,Australia,Australia,30-12-1945,80
155611,Female,Amy Shephard,Punthari,SA,South Australia,Australia,Australia,17-08-2001,24
157191,Female,Gemma Shenton,Semaphore,SA,South Australia,Australia,Australia,16-09-1941,84
158407,Female,Lola Scammell,Rochester,SA,South Australia,Australia,Australia,18-05-1985,40
159836,Female,Stella Woollacott,Mcbean Pound,SA,South Australia,Australia,Australia,07-11-1991,34
159981,Female,Olivia Couvreur,Wigley Flat,SA,South Australia,Australia,Australia,29-04-1946,79
165193,Female,Phoebe Wood,Mongolata,SA,South Australia,Australia,Australia,06-02-1950,76
166494,Female,Alannah Farran-Ridge,Mercunda,SA,South Australia,Australia,Australia,28-07-1982,43
169751,Female,Bethany Mcinnes,White Well Corner,SA,South Australia,Australia,Australia,01-04-1994,32
170206,Female,Kiara Ballow,Fregon,SA,South Australia,Australia,Australia,19-07-1965,60
173831,Female,Sarah Falstein,Parachilna,SA,South Australia,Australia,Australia,29-08-1950,75
176395,Female,Mackenzie Blaubaum,Baird Bay,SA,South Australia,Australia,Australia,19-05-1983,42
181140,Female,Emily Baldessin,Stonyfell,SA,South Australia,Australia,Australia,24-04-1963,62
182056,Female,Emma Bathurst,Unley Park,SA,South Australia,Australia,Australia,15-01-1963,63
182224,Female,Eden Hoysted,Smithfield Plains,SA,South Australia,Australia,Australia,15-07-1961,64
182756,Female,Alana Wisewould,Pimba,SA,South Australia,Australia,Australia,22-11-1959,66
187209,Female,Hayley Bethune,Seaford,SA,South Australia,Australia,Australia,23-09-1950,75
189058,Female,Claudia Horder,Biggs Flat,SA,South Australia,Australia,Australia,01-12-1987,38
191938,Female,Phoebe Hogarth,Macgillivray,SA,South Australia,Australia,Australia,23-12-1989,36
191968,Female,Phoebe Sandes,Wepar,SA,South Australia,Australia,Australia,03-09-1972,53
192735,Female,Claudia Prentice,Rocky Gully,SA,South Australia,Australia,Australia,20-12-1959,66
196946,Female,Alannah Castleton,Kapunda,SA,South Australia,Australia,Australia,28-02-1946,80
197044,Female,Mariam Christison,Anama,SA,South Australia,Australia,Australia,20-11-1989,36
197125,Female,Madeline Bowmaker,Mintaro,SA,South Australia,Australia,Australia,14-02-1983,43
198819,Female,Hayley Higgins,Panorama,SA,South Australia,Australia,Australia,08-04-1947,78
1945,Male,Angus Beaurepaire,Greenfields,WA,Western Australia,Australia,Australia,20-09-1974,51
4734,Male,Justin Felan,Parmelia,WA,Western Australia,Australia,Australia,13-02-1946,80
4811,Male,Brayden Bulcock,Widgiemooltha,WA,Western Australia,Australia,Australia,21-12-1994,31
6242,Male,Cody Grosse,Koomberkine,WA,Western Australia,Australia,Australia,10-02-1964,62
10332,Male,James Burnage,Palmyra,WA,Western Australia,Australia,Australia,26-03-1937,89
10395,Male,Cameron Dillon,Stratherne,WA,Western Australia,Australia,Australia,25-02-1996,30
10504,Male,Daniel Rusconi,South Datatine,WA,Western Australia,Australia,Australia,22-10-1980,45
10717,Male,Harrison Ingram,Maya,WA,Western Australia,Australia,Australia,16-06-1981,44
11587,Male,Andrew Fenbury,York,WA,Western Australia,Australia,Australia,09-11-1977,48
12859,Male,Koby Rayment,Nabawa,WA,Western Australia,Australia,Australia,29-04-1942,83
15385,Male,Harry Morgans,Doongin,WA,Western Australia,Australia,Australia,11-05-1995,30
17412,Male,Mitchell Kwok,Victoria Park,WA,Western Australia,Australia,Australia,31-08-1969,56
18714,Male,Ashton Aitken,Pinwernying,WA,Western Australia,Australia,Australia,13-08-1972,53
20069,Male,Jesse Parry-Okeden,Gwindinup,WA,Western Australia,Australia,Australia,24-11-1980,45
21575,Male,Zac Chumleigh,Craigie,WA,Western Australia,Australia,Australia,29-12-1991,34
22540,Male,Connor Ruwolt,Bandya,WA,Western Australia,Australia,Australia,12-06-1989,36
27896,Male,Zachary Mcleish,Jacup,WA,Western Australia,Australia,Australia,17-10-1973,52
31164,Male,Hunter Boehm,Bowes,WA,Western Australia,Australia,Australia,15-06-1948,77
34431,Male,Leo Badger,Beaconsfield,WA,Western Australia,Australia,Australia,02-02-1940,86
35479,Male,Jeremy Petre,Cossack,WA,Western Australia,Australia,Australia,08-06-1978,47
41674,Male,Jonathan Hodges,North Lake Grace,WA,Western Australia,Australia,Australia,04-03-1938,88
42134,Male,Benjamin Ethel,East Yuna,WA,Western Australia,Australia,Australia,22-09-1942,83
42177,Male,Brock James,Elleker,WA,Western Australia,Australia,Australia,19-07-1960,65
46917,Male,Jamie Price,Meru,WA,Western Australia,Australia,Australia,03-01-2000,26
48925,Male,Elijah Albert,Woolocutty,WA,Western Australia,Australia,Australia,15-09-1939,86
54987,Male,Isaac Sturt,Marmion,WA,Western Australia,Australia,Australia,24-05-1939,86
55914,Male,Lachlan Webb,South Fremantle,WA,Western Australia,Australia,Australia,31-07-1992,33
57681,Male,Caleb Louat,Rockwell,WA,Western Australia,Australia,Australia,05-05-1958,67
58710,Male,Jordan Foveaux,Gosnells,WA,Western Australia,Australia,Australia,21-11-1949,76
63342,Male,Joel Spowers,Kweda,WA,Western Australia,Australia,Australia,06-10-1971,54
64764,Male,Jacob Pelsaert,Lesley,WA,Western Australia,Australia,Australia,03-03-1986,40
65544,Male,Dylan Smerd,Lake Muir,WA,Western Australia,Australia,Australia,14-11-1957,68
67066,Male,Alexander Newling,Mount Richon,WA,Western Australia,Australia,Australia,09-09-1950,75
74687,Male,Lincoln Cordeaux,Walkaway,WA,Western Australia,Australia,Australia,21-04-1959,66
79131,Male,Joel Luxton,Palmyra Dc,WA,Western Australia,Australia,Australia,12-09-1952,73
80029,Male,Archer Hanton,East Bowes,WA,Western Australia,Australia,Australia,16-12-1985,40
82689,Male,Hamish Sear,Yilkari,WA,Western Australia,Australia,Australia,28-11-1985,40
85220,Male,Levi Prenzel,Koojan,WA,Western Australia,Australia,Australia,15-04-1984,41
86126,Male,Tyler Blackmore,Dudinin,WA,Western Australia,Australia,Australia,04-09-1970,55
91913,Male,Lucas Hussey,Bunjil,WA,Western Australia,Australia,Australia,20-09-1943,82
109148,Male,Zane Hercus,Buller,WA,Western Australia,Australia,Australia,18-11-1939,86
109206,Male,Michael Quentin,Stratherne,WA,Western Australia,Australia,Australia,18-10-1970,55
113481,Male,Zane Szabados,Kudardup,WA,Western Australia,Australia,Australia,13-10-1946,79
121958,Male,Cameron Angwin,Coondle,WA,Western Australia,Australia,Australia,11-06-1986,39
124444,Male,Oscar Harker,Bowgada,WA,Western Australia,Australia,Australia,12-03-1951,75
125008,Male,Noah Smithers,Waterloo,WA,Western Australia,Australia,Australia,21-05-1954,71
126744,Male,Declan Mobsby,Mardie,WA,Western Australia,Australia,Australia,14-11-1991,34
131907,Male,Mitchell Thornber,Quindalup,WA,Western Australia,Australia,Australia,18-06-1986,39
132403,Male,Callum Toohey,Lime Lake,WA,Western Australia,Australia,Australia,14-03-1947,79
132701,Male,Koby Dick,Woorree,WA,Western Australia,Australia,Australia,06-12-1968,57
135531,Male,Brock Fitzsimons,Gnarabup,WA,Western Australia,Australia,Australia,05-07-1995,30
136823,Male,Jayden Bowmaker,Latham,WA,Western Australia,Australia,Australia,09-04-1988,37
141859,Male,Angus Carter,Meerup,WA,Western Australia,Australia,Australia,18-04-1991,34
143287,Male,Connor Gainford,Neerabup,WA,Western Australia,Australia,Australia,19-03-1970,56
143514,Male,Brodie Burge,Kojarena,WA,Western Australia,Australia,Australia,31-01-1945,81
144057,Male,David Andrew,Remlap,WA,Western Australia,Australia,Australia,30-05-1971,54
144328,Male,Dominic Lilley,Garden Island,WA,Western Australia,Australia,Australia,08-03-1959,67
145342,Male,Ethan Stone,Floreat,WA,Western Australia,Australia,Australia,19-06-1979,46
152445,Male,Mason Beeston,Spalding,WA,Western Australia,Australia,Australia,04-08-1942,83
158349,Male,Austin Roxon,Waterloo,WA,Western Australia,Australia,Australia,29-04-1982,43
158639,Male,Mitchell Swain,Dunsborough,WA,Western Australia,Australia,Australia,17-12-1959,66
159547,Male,Gabriel Highett,Embleton,WA,Western Australia,Australia,Australia,15-09-1986,39
162784,Male,Dean Jauncey,Mundijong,WA,Western Australia,Australia,Australia,10-09-1975,50
162905,Male,Declan Howden,Dinninup,WA,Western Australia,Australia,Australia,04-04-1988,38
164129,Male,Joel Dacey,Wallaroo,WA,Western Australia,Australia,Australia,16-07-1948,77
166456,Male,Cooper Phelan,North Stirlings,WA,Western Australia,Australia,Australia,23-06-1952,73
166599,Male,Ryder Dalyell,North Wialki,WA,Western Australia,Australia,Australia,18-11-1997,28
174176,Male,Flynn Mei,Nowergup,WA,Western Australia,Australia,Australia,21-02-1940,86
174850,Male,Liam Littler,Mosman Park,WA,Western Australia,Australia,Australia,15-01-1972,54
177645,Male,Owen Quick,Goomarin,WA,Western Australia,Australia,Australia,21-09-1999,26
177658,Male,Jordan Pidgeon,Mobrup,WA,Western Australia,Australia,Australia,13-01-2000,26
178302,Male,Charlie Burke-Gaffney,Bolgart,WA,Western Australia,Australia,Australia,17-11-1948,77
179032,Male,Brock Goldstein,Bowes,WA,Western Australia,Australia,Australia,15-02-1946,80
182464,Male,Sebastian Colson,Tuart Hill,WA,Western Australia,Australia,Australia,25-12-1980,45
186985,Male,Dean Backhouse,East Fremantle,WA,Western Australia,Australia,Australia,07-02-1988,38
192428,Male,Elijah Abel,Innaloo,WA,Western Australia,Australia,Australia,08-08-1962,63
195521,Male,Mitchell Saville,Durack,WA,Western Australia,Australia,Australia,24-05-1977,48
198627,Male,Aidan Grimley,Withers,WA,Western Australia,Australia,Australia,23-02-1952,74
198667,Male,Harrison Cranswick,Marracoonda,WA,Western Australia,Australia,Australia,13-12-1968,57
199251,Male,Connor Cani,Westonia,WA,Western Australia,Australia,Australia,31-05-1973,52
325,Female,Madison Hull,Mount Budd,WA,Western Australia,Australia,Australia,27-09-1979,46
4174,Female,Rebecca Yelverton,Ocean Reef,WA,Western Australia,Australia,Australia,05-10-1990,35
7122,Female,Lara Virtue,Higginsville,WA,Western Australia,Australia,Australia,13-08-1999,26
8098,Female,Alana Belt,South Greenough,WA,Western Australia,Australia,Australia,26-01-1967,59
9915,Female,Ebony Buxton,Seppings,WA,Western Australia,Australia,Australia,10-11-1991,34
13071,Female,Claudia Fuller,Cuballing,WA,Western Australia,Australia,Australia,28-06-1973,52
14180,Female,Ava Lockyer,Kalgoorlie,WA,Western Australia,Australia,Australia,14-05-1998,27
20946,Female,Taylah Walstab,Winthrop,WA,Western Australia,Australia,Australia,04-11-1999,26
21460,Female,Kayla De Beuzeville,Glenlynn,WA,Western Australia,Australia,Australia,01-11-1957,68
23203,Female,Gemma Philipp,Madora Bay,WA,Western Australia,Australia,Australia,11-08-1998,27
23320,Female,Samantha Weigel,Wittenoom,WA,Western Australia,Australia,Australia,15-04-1960,65
31086,Female,Kate Snowden,Wittenoom,WA,Western Australia,Australia,Australia,30-01-1985,41
35733,Female,Charlotte Shaw,Waroona,WA,Western Australia,Australia,Australia,14-05-1955,70
38195,Female,Sara Roe,Paynedale,WA,Western Australia,Australia,Australia,22-11-1972,53
42840,Female,Savannah Lansell,Xantippe,WA,Western Australia,Australia,Australia,23-05-1936,89
46155,Female,Alice Phillip,Bowes,WA,Western Australia,Australia,Australia,16-02-1956,70
48846,Female,Lucy Kellway,Bowelling,WA,Western Australia,Australia,Australia,04-11-1944,81
50705,Female,Scarlett Reeve,Yeagarup,WA,Western Australia,Australia,Australia,23-08-1948,77
50719,Female,Angelina Wunderlich,Point Grey,WA,Western Australia,Australia,Australia,27-03-1995,31
54752,Female,Natasha Morrison,South Bunbury,WA,Western Australia,Australia,Australia,16-12-1965,60
55715,Female,Eve Jephcott,Herdsman,WA,Western Australia,Australia,Australia,23-03-1986,40
58212,Female,Amy Goffage,Oakford,WA,Western Australia,Australia,Australia,04-01-1965,61
58919,Female,Kaitlyn Fenton,Floreat Forum,WA,Western Australia,Australia,Australia,13-09-1960,65
60411,Female,Eliza Solly,Highbury,WA,Western Australia,Australia,Australia,15-10-1938,87
62017,Female,Grace Humphries,Hastings,WA,Western Australia,Australia,Australia,21-09-1954,71
66352,Female,Bethany Hose,Nulsen,WA,Western Australia,Australia,Australia,10-03-1959,67
70130,Female,Alana Cordeaux,Ballidu,WA,Western Australia,Australia,Australia,07-07-1969,56
72812,Female,Mary Reginald,Busselton,WA,Western Australia,Australia,Australia,23-05-1966,59
77409,Female,Mary Ingamells,Bull Creek,WA,Western Australia,Australia,Australia,31-05-1945,80
80172,Female,Georgia Bonython,Karratha Industrial Estate,WA,Western Australia,Australia,Australia,23-06-1995,30
80279,Female,Molly Pyke,Collie,WA,Western Australia,Australia,Australia,26-02-1955,71
90630,Female,Tayla Newman-Morris,Mundrabilla,WA,Western Australia,Australia,Australia,19-05-1957,68
91932,Female,Gabrielle Goward,Gracetown,WA,Western Australia,Australia,Australia,10-07-1951,74
93339,Female,Bianca Boston,Kalgan,WA,Western Australia,Australia,Australia,07-01-1940,86
93897,Female,Emily Lyttle,Safety Bay,WA,Western Australia,Australia,Australia,15-03-1975,51
98002,Female,Zara Finney,Marchagee,WA,Western Australia,Australia,Australia,15-08-1985,40
98583,Female,Alana Kelly,Lake Toolbrunup,WA,Western Australia,Australia,Australia,30-11-1964,61
